codigo_municipio,uf,nome_municipio,municipio_uf,,,,,,,,,,,,,,
4312401,Rio Grande do Sul,Montenegro,Montenegro - Rio Grande do Sul,,,,,,,,,,,,,,
4312427,Rio Grande do Sul,Mormaço,Mormaço - Rio Grande do Sul,,,,,,,,,,,,,,
4312443,Rio Grande do Sul,Morrinhos do Sul,Morrinhos do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4312450,Rio Grande do Sul,Morro Redondo,Morro Redondo - Rio Grande do Sul,,,,,,,,,,,,,,
4312476,Rio Grande do Sul,Morro Reuter,Morro Reuter - Rio Grande do Sul,,,,,,,,,,,,,,
4312500,Rio Grande do Sul,Mostardas,Mostardas - Rio Grande do Sul,,,,,,,,,,,,,,
4312609,Rio Grande do Sul,Muçum,Muçum - Rio Grande do Sul,,,,,,,,,,,,,,
4312617,Rio Grande do Sul,Muitos Capões,Muitos Capões - Rio Grande do Sul,,,,,,,,,,,,,,
4312625,Rio Grande do Sul,Muliterno,Muliterno - Rio Grande do Sul,,,,,,,,,,,,,,
4312658,Rio Grande do Sul,Não-Me-Toque,Não-Me-Toque - Rio Grande do Sul,,,,,,,,,,,,,,
4312674,Rio Grande do Sul,Nicolau Vergueiro,Nicolau Vergueiro - Rio Grande do Sul,,,,,,,,,,,,,,
4312708,Rio Grande do Sul,Nonoai,Nonoai - Rio Grande do Sul,,,,,,,,,,,,,,
4312757,Rio Grande do Sul,Nova Alvorada,Nova Alvorada - Rio Grande do Sul,,,,,,,,,,,,,,
4312807,Rio Grande do Sul,Nova Araçá,Nova Araçá - Rio Grande do Sul,,,,,,,,,,,,,,
4312906,Rio Grande do Sul,Nova Bassano,Nova Bassano - Rio Grande do Sul,,,,,,,,,,,,,,
4312955,Rio Grande do Sul,Nova Boa Vista,Nova Boa Vista - Rio Grande do Sul,,,,,,,,,,,,,,
4313003,Rio Grande do Sul,Nova Bréscia,Nova Bréscia - Rio Grande do Sul,,,,,,,,,,,,,,
4313011,Rio Grande do Sul,Nova Candelária,Nova Candelária - Rio Grande do Sul,,,,,,,,,,,,,,
4313037,Rio Grande do Sul,Nova Esperança do Sul,Nova Esperança do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4313060,Rio Grande do Sul,Nova Hartz,Nova Hartz - Rio Grande do Sul,,,,,,,,,,,,,,
4313086,Rio Grande do Sul,Nova Pádua,Nova Pádua - Rio Grande do Sul,,,,,,,,,,,,,,
4313102,Rio Grande do Sul,Nova Palma,Nova Palma - Rio Grande do Sul,,,,,,,,,,,,,,
4313201,Rio Grande do Sul,Nova Petrópolis,Nova Petrópolis - Rio Grande do Sul,,,,,,,,,,,,,,
4313300,Rio Grande do Sul,Nova Prata,Nova Prata - Rio Grande do Sul,,,,,,,,,,,,,,
4313334,Rio Grande do Sul,Nova Ramada,Nova Ramada - Rio Grande do Sul,,,,,,,,,,,,,,
4313359,Rio Grande do Sul,Nova Roma do Sul,Nova Roma do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4313375,Rio Grande do Sul,Nova Santa Rita,Nova Santa Rita - Rio Grande do Sul,,,,,,,,,,,,,,
4313490,Rio Grande do Sul,Novo Barreiro,Novo Barreiro - Rio Grande do Sul,,,,,,,,,,,,,,
4313391,Rio Grande do Sul,Novo Cabrais,Novo Cabrais - Rio Grande do Sul,,,,,,,,,,,,,,
4313409,Rio Grande do Sul,Novo Hamburgo,Novo Hamburgo - Rio Grande do Sul,,,,,,,,,,,,,,
4313425,Rio Grande do Sul,Novo Machado,Novo Machado - Rio Grande do Sul,,,,,,,,,,,,,,
4313441,Rio Grande do Sul,Novo Tiradentes,Novo Tiradentes - Rio Grande do Sul,,,,,,,,,,,,,,
4313466,Rio Grande do Sul,Novo Xingu,Novo Xingu - Rio Grande do Sul,,,,,,,,,,,,,,
4313508,Rio Grande do Sul,Osório,Osório - Rio Grande do Sul,,,,,,,,,,,,,,
4313607,Rio Grande do Sul,Paim Filho,Paim Filho - Rio Grande do Sul,,,,,,,,,,,,,,
4313656,Rio Grande do Sul,Palmares do Sul,Palmares do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4313706,Rio Grande do Sul,Palmeira das Missões,Palmeira das Missões - Rio Grande do Sul,,,,,,,,,,,,,,
4313805,Rio Grande do Sul,Palmitinho,Palmitinho - Rio Grande do Sul,,,,,,,,,,,,,,
4313904,Rio Grande do Sul,Panambi,Panambi - Rio Grande do Sul,,,,,,,,,,,,,,
4313953,Rio Grande do Sul,Pantano Grande,Pantano Grande - Rio Grande do Sul,,,,,,,,,,,,,,
4314001,Rio Grande do Sul,Paraí,Paraí - Rio Grande do Sul,,,,,,,,,,,,,,
4314027,Rio Grande do Sul,Paraíso do Sul,Paraíso do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4314035,Rio Grande do Sul,Pareci Novo,Pareci Novo - Rio Grande do Sul,,,,,,,,,,,,,,
4314050,Rio Grande do Sul,Parobé,Parobé - Rio Grande do Sul,,,,,,,,,,,,,,
4314068,Rio Grande do Sul,Passa Sete,Passa Sete - Rio Grande do Sul,,,,,,,,,,,,,,
4314076,Rio Grande do Sul,Passo do Sobrado,Passo do Sobrado - Rio Grande do Sul,,,,,,,,,,,,,,
4314100,Rio Grande do Sul,Passo Fundo,Passo Fundo - Rio Grande do Sul,,,,,,,,,,,,,,
4314134,Rio Grande do Sul,Paulo Bento,Paulo Bento - Rio Grande do Sul,,,,,,,,,,,,,,
4314159,Rio Grande do Sul,Paverama,Paverama - Rio Grande do Sul,,,,,,,,,,,,,,
4314175,Rio Grande do Sul,Pedras Altas,Pedras Altas - Rio Grande do Sul,,,,,,,,,,,,,,
4314209,Rio Grande do Sul,Pedro Osório,Pedro Osório - Rio Grande do Sul,,,,,,,,,,,,,,
4314308,Rio Grande do Sul,Pejuçara,Pejuçara - Rio Grande do Sul,,,,,,,,,,,,,,
4314407,Rio Grande do Sul,Pelotas,Pelotas - Rio Grande do Sul,,,,,,,,,,,,,,
4314423,Rio Grande do Sul,Picada Café,Picada Café - Rio Grande do Sul,,,,,,,,,,,,,,
4314456,Rio Grande do Sul,Pinhal,Pinhal - Rio Grande do Sul,,,,,,,,,,,,,,
4314464,Rio Grande do Sul,Pinhal da Serra,Pinhal da Serra - Rio Grande do Sul,,,,,,,,,,,,,,
4314472,Rio Grande do Sul,Pinhal Grande,Pinhal Grande - Rio Grande do Sul,,,,,,,,,,,,,,
4314498,Rio Grande do Sul,Pinheirinho do Vale,Pinheirinho do Vale - Rio Grande do Sul,,,,,,,,,,,,,,
4314506,Rio Grande do Sul,Pinheiro Machado,Pinheiro Machado - Rio Grande do Sul,,,,,,,,,,,,,,
4314548,Rio Grande do Sul,Pinto Bandeira,Pinto Bandeira - Rio Grande do Sul,,,,,,,,,,,,,,
4314555,Rio Grande do Sul,Pirapó,Pirapó - Rio Grande do Sul,,,,,,,,,,,,,,
4314605,Rio Grande do Sul,Piratini,Piratini - Rio Grande do Sul,,,,,,,,,,,,,,
4314704,Rio Grande do Sul,Planalto,Planalto - Rio Grande do Sul,,,,,,,,,,,,,,
4314753,Rio Grande do Sul,Poço das Antas,Poço das Antas - Rio Grande do Sul,,,,,,,,,,,,,,
4314779,Rio Grande do Sul,Pontão,Pontão - Rio Grande do Sul,,,,,,,,,,,,,,
4314787,Rio Grande do Sul,Ponte Preta,Ponte Preta - Rio Grande do Sul,,,,,,,,,,,,,,
4314803,Rio Grande do Sul,Portão,Portão - Rio Grande do Sul,,,,,,,,,,,,,,
4314902,Rio Grande do Sul,Porto Alegre,Porto Alegre - Rio Grande do Sul,,,,,,,,,,,,,,
4315008,Rio Grande do Sul,Porto Lucena,Porto Lucena - Rio Grande do Sul,,,,,,,,,,,,,,
4315057,Rio Grande do Sul,Porto Mauá,Porto Mauá - Rio Grande do Sul,,,,,,,,,,,,,,
4315073,Rio Grande do Sul,Porto Vera Cruz,Porto Vera Cruz - Rio Grande do Sul,,,,,,,,,,,,,,
4315107,Rio Grande do Sul,Porto Xavier,Porto Xavier - Rio Grande do Sul,,,,,,,,,,,,,,
4315131,Rio Grande do Sul,Pouso Novo,Pouso Novo - Rio Grande do Sul,,,,,,,,,,,,,,
4315149,Rio Grande do Sul,Presidente Lucena,Presidente Lucena - Rio Grande do Sul,,,,,,,,,,,,,,
4315156,Rio Grande do Sul,Progresso,Progresso - Rio Grande do Sul,,,,,,,,,,,,,,
4315172,Rio Grande do Sul,Protásio Alves,Protásio Alves - Rio Grande do Sul,,,,,,,,,,,,,,
4315206,Rio Grande do Sul,Putinga,Putinga - Rio Grande do Sul,,,,,,,,,,,,,,
4315305,Rio Grande do Sul,Quaraí,Quaraí - Rio Grande do Sul,,,,,,,,,,,,,,
4315313,Rio Grande do Sul,Quatro Irmãos,Quatro Irmãos - Rio Grande do Sul,,,,,,,,,,,,,,
4315321,Rio Grande do Sul,Quevedos,Quevedos - Rio Grande do Sul,,,,,,,,,,,,,,
4315354,Rio Grande do Sul,Quinze de Novembro,Quinze de Novembro - Rio Grande do Sul,,,,,,,,,,,,,,
4315404,Rio Grande do Sul,Redentora,Redentora - Rio Grande do Sul,,,,,,,,,,,,,,
4315453,Rio Grande do Sul,Relvado,Relvado - Rio Grande do Sul,,,,,,,,,,,,,,
4315503,Rio Grande do Sul,Restinga Sêca,Restinga Sêca - Rio Grande do Sul,,,,,,,,,,,,,,
4315552,Rio Grande do Sul,Rio dos Índios,Rio dos Índios - Rio Grande do Sul,,,,,,,,,,,,,,
4315602,Rio Grande do Sul,Rio Grande,Rio Grande - Rio Grande do Sul,,,,,,,,,,,,,,
4315701,Rio Grande do Sul,Rio Pardo,Rio Pardo - Rio Grande do Sul,,,,,,,,,,,,,,
4315750,Rio Grande do Sul,Riozinho,Riozinho - Rio Grande do Sul,,,,,,,,,,,,,,
4315800,Rio Grande do Sul,Roca Sales,Roca Sales - Rio Grande do Sul,,,,,,,,,,,,,,
4315909,Rio Grande do Sul,Rodeio Bonito,Rodeio Bonito - Rio Grande do Sul,,,,,,,,,,,,,,
4315958,Rio Grande do Sul,Rolador,Rolador - Rio Grande do Sul,,,,,,,,,,,,,,
4316006,Rio Grande do Sul,Rolante,Rolante - Rio Grande do Sul,,,,,,,,,,,,,,
4316105,Rio Grande do Sul,Ronda Alta,Ronda Alta - Rio Grande do Sul,,,,,,,,,,,,,,
4316204,Rio Grande do Sul,Rondinha,Rondinha - Rio Grande do Sul,,,,,,,,,,,,,,
4316303,Rio Grande do Sul,Roque Gonzales,Roque Gonzales - Rio Grande do Sul,,,,,,,,,,,,,,
4316402,Rio Grande do Sul,Rosário do Sul,Rosário do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4316428,Rio Grande do Sul,Sagrada Família,Sagrada Família - Rio Grande do Sul,,,,,,,,,,,,,,
4316436,Rio Grande do Sul,Saldanha Marinho,Saldanha Marinho - Rio Grande do Sul,,,,,,,,,,,,,,
4316451,Rio Grande do Sul,Salto do Jacuí,Salto do Jacuí - Rio Grande do Sul,,,,,,,,,,,,,,
4316477,Rio Grande do Sul,Salvador das Missões,Salvador das Missões - Rio Grande do Sul,,,,,,,,,,,,,,
4316501,Rio Grande do Sul,Salvador do Sul,Salvador do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4316600,Rio Grande do Sul,Sananduva,Sananduva - Rio Grande do Sul,,,,,,,,,,,,,,
4316709,Rio Grande do Sul,Santa Bárbara do Sul,Santa Bárbara do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4316733,Rio Grande do Sul,Santa Cecília do Sul,Santa Cecília do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4316758,Rio Grande do Sul,Santa Clara do Sul,Santa Clara do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4316808,Rio Grande do Sul,Santa Cruz do Sul,Santa Cruz do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4316972,Rio Grande do Sul,Santa Margarida do Sul,Santa Margarida do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4316907,Rio Grande do Sul,Santa Maria,Santa Maria - Rio Grande do Sul,,,,,,,,,,,,,,
4316956,Rio Grande do Sul,Santa Maria do Herval,Santa Maria do Herval - Rio Grande do Sul,,,,,,,,,,,,,,
4317202,Rio Grande do Sul,Santa Rosa,Santa Rosa - Rio Grande do Sul,,,,,,,,,,,,,,
4317251,Rio Grande do Sul,Santa Tereza,Santa Tereza - Rio Grande do Sul,,,,,,,,,,,,,,
4317301,Rio Grande do Sul,Santa Vitória do Palmar,Santa Vitória do Palmar - Rio Grande do Sul,,,,,,,,,,,,,,
4317004,Rio Grande do Sul,Santana da Boa Vista,Santana da Boa Vista - Rio Grande do Sul,,,,,,,,,,,,,,
4317103,Rio Grande do Sul,Sant'Ana do Livramento,Sant'Ana do Livramento - Rio Grande do Sul,,,,,,,,,,,,,,
4317400,Rio Grande do Sul,Santiago,Santiago - Rio Grande do Sul,,,,,,,,,,,,,,
4317509,Rio Grande do Sul,Santo Ângelo,Santo Ângelo - Rio Grande do Sul,,,,,,,,,,,,,,
4317608,Rio Grande do Sul,Santo Antônio da Patrulha,Santo Antônio da Patrulha - Rio Grande do Sul,,,,,,,,,,,,,,
4317707,Rio Grande do Sul,Santo Antônio das Missões,Santo Antônio das Missões - Rio Grande do Sul,,,,,,,,,,,,,,
4317558,Rio Grande do Sul,Santo Antônio do Palma,Santo Antônio do Palma - Rio Grande do Sul,,,,,,,,,,,,,,
4317756,Rio Grande do Sul,Santo Antônio do Planalto,Santo Antônio do Planalto - Rio Grande do Sul,,,,,,,,,,,,,,
4317806,Rio Grande do Sul,Santo Augusto,Santo Augusto - Rio Grande do Sul,,,,,,,,,,,,,,
4317905,Rio Grande do Sul,Santo Cristo,Santo Cristo - Rio Grande do Sul,,,,,,,,,,,,,,
4317954,Rio Grande do Sul,Santo Expedito do Sul,Santo Expedito do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4318002,Rio Grande do Sul,São Borja,São Borja - Rio Grande do Sul,,,,,,,,,,,,,,
4318051,Rio Grande do Sul,São Domingos do Sul,São Domingos do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4318101,Rio Grande do Sul,São Francisco de Assis,São Francisco de Assis - Rio Grande do Sul,,,,,,,,,,,,,,
4318200,Rio Grande do Sul,São Francisco de Paula,São Francisco de Paula - Rio Grande do Sul,,,,,,,,,,,,,,
4318309,Rio Grande do Sul,São Gabriel,São Gabriel - Rio Grande do Sul,,,,,,,,,,,,,,
4318408,Rio Grande do Sul,São Jerônimo,São Jerônimo - Rio Grande do Sul,,,,,,,,,,,,,,
4318424,Rio Grande do Sul,São João da Urtiga,São João da Urtiga - Rio Grande do Sul,,,,,,,,,,,,,,
4318432,Rio Grande do Sul,São João do Polêsine,São João do Polêsine - Rio Grande do Sul,,,,,,,,,,,,,,
4318440,Rio Grande do Sul,São Jorge,São Jorge - Rio Grande do Sul,,,,,,,,,,,,,,
4318457,Rio Grande do Sul,São José das Missões,São José das Missões - Rio Grande do Sul,,,,,,,,,,,,,,
4318465,Rio Grande do Sul,São José do Herval,São José do Herval - Rio Grande do Sul,,,,,,,,,,,,,,
4318481,Rio Grande do Sul,São José do Hortêncio,São José do Hortêncio - Rio Grande do Sul,,,,,,,,,,,,,,
4318499,Rio Grande do Sul,São José do Inhacorá,São José do Inhacorá - Rio Grande do Sul,,,,,,,,,,,,,,
4318507,Rio Grande do Sul,São José do Norte,São José do Norte - Rio Grande do Sul,,,,,,,,,,,,,,
4318606,Rio Grande do Sul,São José do Ouro,São José do Ouro - Rio Grande do Sul,,,,,,,,,,,,,,
4318614,Rio Grande do Sul,São José do Sul,São José do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4318622,Rio Grande do Sul,São José dos Ausentes,São José dos Ausentes - Rio Grande do Sul,,,,,,,,,,,,,,
4318705,Rio Grande do Sul,São Leopoldo,São Leopoldo - Rio Grande do Sul,,,,,,,,,,,,,,
4318804,Rio Grande do Sul,São Lourenço do Sul,São Lourenço do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4318903,Rio Grande do Sul,São Luiz Gonzaga,São Luiz Gonzaga - Rio Grande do Sul,,,,,,,,,,,,,,
4319000,Rio Grande do Sul,São Marcos,São Marcos - Rio Grande do Sul,,,,,,,,,,,,,,
4319109,Rio Grande do Sul,São Martinho,São Martinho - Rio Grande do Sul,,,,,,,,,,,,,,
4319125,Rio Grande do Sul,São Martinho da Serra,São Martinho da Serra - Rio Grande do Sul,,,,,,,,,,,,,,
4319158,Rio Grande do Sul,São Miguel das Missões,São Miguel das Missões - Rio Grande do Sul,,,,,,,,,,,,,,
4319208,Rio Grande do Sul,São Nicolau,São Nicolau - Rio Grande do Sul,,,,,,,,,,,,,,
4319307,Rio Grande do Sul,São Paulo das Missões,São Paulo das Missões - Rio Grande do Sul,,,,,,,,,,,,,,
4319356,Rio Grande do Sul,São Pedro da Serra,São Pedro da Serra - Rio Grande do Sul,,,,,,,,,,,,,,
4319364,Rio Grande do Sul,São Pedro das Missões,São Pedro das Missões - Rio Grande do Sul,,,,,,,,,,,,,,
4319372,Rio Grande do Sul,São Pedro do Butiá,São Pedro do Butiá - Rio Grande do Sul,,,,,,,,,,,,,,
4319406,Rio Grande do Sul,São Pedro do Sul,São Pedro do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4319505,Rio Grande do Sul,São Sebastião do Caí,São Sebastião do Caí - Rio Grande do Sul,,,,,,,,,,,,,,
4319604,Rio Grande do Sul,São Sepé,São Sepé - Rio Grande do Sul,,,,,,,,,,,,,,
4319703,Rio Grande do Sul,São Valentim,São Valentim - Rio Grande do Sul,,,,,,,,,,,,,,
4319711,Rio Grande do Sul,São Valentim do Sul,São Valentim do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4319737,Rio Grande do Sul,São Valério do Sul,São Valério do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4319752,Rio Grande do Sul,São Vendelino,São Vendelino - Rio Grande do Sul,,,,,,,,,,,,,,
4319802,Rio Grande do Sul,São Vicente do Sul,São Vicente do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4319901,Rio Grande do Sul,Sapiranga,Sapiranga - Rio Grande do Sul,,,,,,,,,,,,,,
4320008,Rio Grande do Sul,Sapucaia do Sul,Sapucaia do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4320107,Rio Grande do Sul,Sarandi,Sarandi - Rio Grande do Sul,,,,,,,,,,,,,,
4320206,Rio Grande do Sul,Seberi,Seberi - Rio Grande do Sul,,,,,,,,,,,,,,
4320230,Rio Grande do Sul,Sede Nova,Sede Nova - Rio Grande do Sul,,,,,,,,,,,,,,
4320263,Rio Grande do Sul,Segredo,Segredo - Rio Grande do Sul,,,,,,,,,,,,,,
4320305,Rio Grande do Sul,Selbach,Selbach - Rio Grande do Sul,,,,,,,,,,,,,,
4320321,Rio Grande do Sul,Senador Salgado Filho,Senador Salgado Filho - Rio Grande do Sul,,,,,,,,,,,,,,
4320354,Rio Grande do Sul,Sentinela do Sul,Sentinela do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4320404,Rio Grande do Sul,Serafina Corrêa,Serafina Corrêa - Rio Grande do Sul,,,,,,,,,,,,,,
4320453,Rio Grande do Sul,Sério,Sério - Rio Grande do Sul,,,,,,,,,,,,,,
4320503,Rio Grande do Sul,Sertão,Sertão - Rio Grande do Sul,,,,,,,,,,,,,,
4320552,Rio Grande do Sul,Sertão Santana,Sertão Santana - Rio Grande do Sul,,,,,,,,,,,,,,
4320578,Rio Grande do Sul,Sete de Setembro,Sete de Setembro - Rio Grande do Sul,,,,,,,,,,,,,,
4320602,Rio Grande do Sul,Severiano de Almeida,Severiano de Almeida - Rio Grande do Sul,,,,,,,,,,,,,,
4320651,Rio Grande do Sul,Silveira Martins,Silveira Martins - Rio Grande do Sul,,,,,,,,,,,,,,
4320677,Rio Grande do Sul,Sinimbu,Sinimbu - Rio Grande do Sul,,,,,,,,,,,,,,
4320701,Rio Grande do Sul,Sobradinho,Sobradinho - Rio Grande do Sul,,,,,,,,,,,,,,
4320800,Rio Grande do Sul,Soledade,Soledade - Rio Grande do Sul,,,,,,,,,,,,,,
4320859,Rio Grande do Sul,Tabaí,Tabaí - Rio Grande do Sul,,,,,,,,,,,,,,
4320909,Rio Grande do Sul,Tapejara,Tapejara - Rio Grande do Sul,,,,,,,,,,,,,,
4321006,Rio Grande do Sul,Tapera,Tapera - Rio Grande do Sul,,,,,,,,,,,,,,
4321105,Rio Grande do Sul,Tapes,Tapes - Rio Grande do Sul,,,,,,,,,,,,,,
4321204,Rio Grande do Sul,Taquara,Taquara - Rio Grande do Sul,,,,,,,,,,,,,,
4321303,Rio Grande do Sul,Taquari,Taquari - Rio Grande do Sul,,,,,,,,,,,,,,
4321329,Rio Grande do Sul,Taquaruçu do Sul,Taquaruçu do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4321352,Rio Grande do Sul,Tavares,Tavares - Rio Grande do Sul,,,,,,,,,,,,,,
4321402,Rio Grande do Sul,Tenente Portela,Tenente Portela - Rio Grande do Sul,,,,,,,,,,,,,,
4321436,Rio Grande do Sul,Terra de Areia,Terra de Areia - Rio Grande do Sul,,,,,,,,,,,,,,
4321451,Rio Grande do Sul,Teutônia,Teutônia - Rio Grande do Sul,,,,,,,,,,,,,,
4321469,Rio Grande do Sul,Tio Hugo,Tio Hugo - Rio Grande do Sul,,,,,,,,,,,,,,
4321477,Rio Grande do Sul,Tiradentes do Sul,Tiradentes do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4321493,Rio Grande do Sul,Toropi,Toropi - Rio Grande do Sul,,,,,,,,,,,,,,
4321501,Rio Grande do Sul,Torres,Torres - Rio Grande do Sul,,,,,,,,,,,,,,
4321600,Rio Grande do Sul,Tramandaí,Tramandaí - Rio Grande do Sul,,,,,,,,,,,,,,
4321626,Rio Grande do Sul,Travesseiro,Travesseiro - Rio Grande do Sul,,,,,,,,,,,,,,
4321634,Rio Grande do Sul,Três Arroios,Três Arroios - Rio Grande do Sul,,,,,,,,,,,,,,
4321667,Rio Grande do Sul,Três Cachoeiras,Três Cachoeiras - Rio Grande do Sul,,,,,,,,,,,,,,
4321709,Rio Grande do Sul,Três Coroas,Três Coroas - Rio Grande do Sul,,,,,,,,,,,,,,
4321808,Rio Grande do Sul,Três de Maio,Três de Maio - Rio Grande do Sul,,,,,,,,,,,,,,
4321832,Rio Grande do Sul,Três Forquilhas,Três Forquilhas - Rio Grande do Sul,,,,,,,,,,,,,,
4321857,Rio Grande do Sul,Três Palmeiras,Três Palmeiras - Rio Grande do Sul,,,,,,,,,,,,,,
4321907,Rio Grande do Sul,Três Passos,Três Passos - Rio Grande do Sul,,,,,,,,,,,,,,
4321956,Rio Grande do Sul,Trindade do Sul,Trindade do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4322004,Rio Grande do Sul,Triunfo,Triunfo - Rio Grande do Sul,,,,,,,,,,,,,,
4322103,Rio Grande do Sul,Tucunduva,Tucunduva - Rio Grande do Sul,,,,,,,,,,,,,,
4322152,Rio Grande do Sul,Tunas,Tunas - Rio Grande do Sul,,,,,,,,,,,,,,
4322186,Rio Grande do Sul,Tupanci do Sul,Tupanci do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4322202,Rio Grande do Sul,Tupanciretã,Tupanciretã - Rio Grande do Sul,,,,,,,,,,,,,,
4322251,Rio Grande do Sul,Tupandi,Tupandi - Rio Grande do Sul,,,,,,,,,,,,,,
4322301,Rio Grande do Sul,Tuparendi,Tuparendi - Rio Grande do Sul,,,,,,,,,,,,,,
4322327,Rio Grande do Sul,Turuçu,Turuçu - Rio Grande do Sul,,,,,,,,,,,,,,
4322343,Rio Grande do Sul,Ubiretama,Ubiretama - Rio Grande do Sul,,,,,,,,,,,,,,
4322350,Rio Grande do Sul,União da Serra,União da Serra - Rio Grande do Sul,,,,,,,,,,,,,,
4322376,Rio Grande do Sul,Unistalda,Unistalda - Rio Grande do Sul,,,,,,,,,,,,,,
4322400,Rio Grande do Sul,Uruguaiana,Uruguaiana - Rio Grande do Sul,,,,,,,,,,,,,,
4322509,Rio Grande do Sul,Vacaria,Vacaria - Rio Grande do Sul,,,,,,,,,,,,,,
4322533,Rio Grande do Sul,Vale do Sol,Vale do Sol - Rio Grande do Sul,,,,,,,,,,,,,,
4322541,Rio Grande do Sul,Vale Real,Vale Real - Rio Grande do Sul,,,,,,,,,,,,,,
4322525,Rio Grande do Sul,Vale Verde,Vale Verde - Rio Grande do Sul,,,,,,,,,,,,,,
4322558,Rio Grande do Sul,Vanini,Vanini - Rio Grande do Sul,,,,,,,,,,,,,,
4322608,Rio Grande do Sul,Venâncio Aires,Venâncio Aires - Rio Grande do Sul,,,,,,,,,,,,,,
4322707,Rio Grande do Sul,Vera Cruz,Vera Cruz - Rio Grande do Sul,,,,,,,,,,,,,,
4322806,Rio Grande do Sul,Veranópolis,Veranópolis - Rio Grande do Sul,,,,,,,,,,,,,,
4322855,Rio Grande do Sul,Vespasiano Corrêa,Vespasiano Corrêa - Rio Grande do Sul,,,,,,,,,,,,,,
4322905,Rio Grande do Sul,Viadutos,Viadutos - Rio Grande do Sul,,,,,,,,,,,,,,
4323002,Rio Grande do Sul,Viamão,Viamão - Rio Grande do Sul,,,,,,,,,,,,,,
4323101,Rio Grande do Sul,Vicente Dutra,Vicente Dutra - Rio Grande do Sul,,,,,,,,,,,,,,
4323200,Rio Grande do Sul,Victor Graeff,Victor Graeff - Rio Grande do Sul,,,,,,,,,,,,,,
4323309,Rio Grande do Sul,Vila Flores,Vila Flores - Rio Grande do Sul,,,,,,,,,,,,,,
4323358,Rio Grande do Sul,Vila Lângaro,Vila Lângaro - Rio Grande do Sul,,,,,,,,,,,,,,
4323408,Rio Grande do Sul,Vila Maria,Vila Maria - Rio Grande do Sul,,,,,,,,,,,,,,
4323457,Rio Grande do Sul,Vila Nova do Sul,Vila Nova do Sul - Rio Grande do Sul,,,,,,,,,,,,,,
4323507,Rio Grande do Sul,Vista Alegre,Vista Alegre - Rio Grande do Sul,,,,,,,,,,,,,,
4323606,Rio Grande do Sul,Vista Alegre do Prata,Vista Alegre do Prata - Rio Grande do Sul,,,,,,,,,,,,,,
4323705,Rio Grande do Sul,Vista Gaúcha,Vista Gaúcha - Rio Grande do Sul,,,,,,,,,,,,,,
4323754,Rio Grande do Sul,Vitória das Missões,Vitória das Missões - Rio Grande do Sul,,,,,,,,,,,,,,
4323770,Rio Grande do Sul,Westfália,Westfália - Rio Grande do Sul,,,,,,,,,,,,,,
4323804,Rio Grande do Sul,Xangri-lá,Xangri-lá - Rio Grande do Sul,,,,,,,,,,,,,,
5000203,Mato Grosso do Sul,Água Clara,Água Clara - Mato Grosso do Sul,,,,,,,,,,,,,,
5000252,Mato Grosso do Sul,Alcinópolis,Alcinópolis - Mato Grosso do Sul,,,,,,,,,,,,,,
5000609,Mato Grosso do Sul,Amambai,Amambai - Mato Grosso do Sul,,,,,,,,,,,,,,
5000708,Mato Grosso do Sul,Anastácio,Anastácio - Mato Grosso do Sul,,,,,,,,,,,,,,
5000807,Mato Grosso do Sul,Anaurilândia,Anaurilândia - Mato Grosso do Sul,,,,,,,,,,,,,,
5000856,Mato Grosso do Sul,Angélica,Angélica - Mato Grosso do Sul,,,,,,,,,,,,,,
5000906,Mato Grosso do Sul,Antônio João,Antônio João - Mato Grosso do Sul,,,,,,,,,,,,,,
5001003,Mato Grosso do Sul,Aparecida do Taboado,Aparecida do Taboado - Mato Grosso do Sul,,,,,,,,,,,,,,
5001102,Mato Grosso do Sul,Aquidauana,Aquidauana - Mato Grosso do Sul,,,,,,,,,,,,,,
